date,direction-only,fused (sign x vol size),vol-sized long,buy & hold
2025-05-08,1.855080124970189,1.2888244062905014,1.6619696443119059,2.376585750605702
2025-05-09,1.8541525849077038,1.288429208918322,1.7090930362756502,2.4701503845029897
2025-05-12,1.8989828193724145,1.3104670508625769,1.7389185308741306,2.531109466123697
2025-05-13,1.8980333279627284,1.3100035195541655,1.8253328321253086,2.6975817735862577
2025-05-14,1.8980333279627284,1.3100035195541655,1.834829279515335,2.7196559597324823
2025-05-15,1.8980333279627284,1.3100035195541655,1.8546534666867383,2.7587430951446934
2025-05-16,1.8437187682427199,1.2824853879417997,1.8163549974585038,2.681177637649548
2025-05-19,1.8701786405589975,1.2971027815511107,1.8370572808386674,2.7196561839286444
2025-05-20,1.8692435512387182,1.2965863008689242,1.8219736587377864,2.6947462860385696
2025-05-21,1.856648845435134,1.288031616540138,1.8107644788307893,2.677936829556329
2025-05-22,1.8253372967465051,1.2736180433877853,1.7905013222885475,2.632774627974762
2025-05-23,1.8836078370741725,1.3082100785143251,1.8391321382198065,2.7168211219605625
2025-05-27,1.9100048171018968,1.3226244672944627,1.859396441403017,2.7548947971087236
2025-05-28,1.909049814693346,1.3221029750082147,1.879569487143599,2.8808628779038976
2025-05-29,1.8607214727811419,1.3030819694460225,1.85275683624996,2.80937314005448
2025-05-30,1.817395982317719,1.27909589006921,1.818652786326595,2.743959013884538
2025-06-02,1.8615265663533807,1.3014535760452488,1.8504415429099175,2.810588694499444
2025-06-03,1.8605958030702041,1.3009842924351385,1.8944685934922645,2.8796479261802843
2025-06-04,1.8605958030702041,1.3009842924351385,1.8941229549344434,2.8792427910373624
2025-06-05,1.8641152140527,1.3031560168684475,1.898086818937078,2.886128645668132
2025-06-06,1.8631831564456738,1.3025809992728743,1.9048754141373618,2.8999006980210016
2025-06-09,1.855745379668033,1.2973811311472574,1.897997083082219,2.88977432320059
2025-06-10,1.880846441959239,1.3138695549463855,1.9221187382566665,2.9288618004423013
2025-06-11,1.8465095543409151,1.2898451726261573,1.8869723911486866,2.8753922580874085
2025-06-12,1.8455862995637449,1.2892002500398443,1.8937387691561258,2.885721400937411
2025-06-13,1.8559330347447751,1.2964277709558987,1.9053008416029398,2.903342207447723
2025-06-16,1.8550050682274029,1.2957795570704207,1.9204527187894591,2.9264309940567057
2025-06-17,1.8550050682274029,1.2957795570704207,1.9140730868429678,2.9167095609403235
2025-06-18,1.8550050682274029,1.2957795570704207,1.933212299859386,2.9458743436111536
2025-06-20,1.8550050682274029,1.2957795570704207,1.8940031312849166,2.8861264909070017
2025-06-23,1.8550050682274029,1.2957795570704207,1.934674356322906,2.948102259616607
2025-06-24,1.8550050682274029,1.2957795570704207,1.9839851380961133,3.0232431879562753
2025-06-25,1.8550050682274029,1.2957795570704207,2.073169298330839,3.159144107638555
2025-06-26,1.8550050682274029,1.2957795570704207,2.0739665344643776,3.16035895479826
2025-06-27,1.882133445604293,1.3147295844442308,2.1053340800452505,3.208157558063648
2025-06-30,1.857062120953024,1.2972164732898588,2.0772895679287102,3.165422671300711
2025-07-01,1.8177322687680086,1.2697433308619281,2.033295621398702,3.0983836614794003
2025-07-02,1.8817771179121312,1.3099162197989251,2.0976262283719116,3.207550185944829
2025-07-03,1.8797570129973717,1.3084441238013937,2.095268896560586,3.2041068515385986
2025-07-07,1.8931839832216422,1.3177902468209797,2.110235252792501,3.2269935581679783
2025-07-08,1.915641259697446,1.3334221030865372,2.135267229040422,3.2652727149555263
2025-07-09,1.952475897916803,1.3590616222356728,2.17632491428561,3.3280585515698
2025-07-10,1.9514996599678447,1.358382091424555,2.168378070838439,3.3159061564385675
2025-07-11,1.9514996599678447,1.358382091424555,2.190231279166466,3.349324308469971
2025-07-14,2.0192048793213995,1.405509723241491,2.267314155517946,3.467200239649736
2025-07-15,2.0176715301385255,1.4044424035218703,2.265592396451649,3.464567307890917
2025-07-16,2.028994930301683,1.4123242926716337,2.2783071564749857,3.484010850327554
2025-07-17,2.0481028736621734,1.4256247756782625,2.2997629834233804,3.5168213226462273
2025-07-18,2.037605453757203,1.4183178273361294,2.2879756957683735,3.4987960805408056
2025-07-21,2.020974089426884,1.4067412188817703,2.2693007568565866,3.4702381709486083
2025-07-22,1.9996249491333773,1.3918807039470724,2.245328346482918,3.4335793132467396
2025-07-23,1.9986251366588108,1.391184763595099,2.2808021926912003,3.492517447220924
2025-07-24,1.9986251366588108,1.391184763595099,2.296188952974732,3.5162137464265917
2025-07-25,2.0023459019660597,1.3937746799878306,2.301611776132656,3.524517856289864
2025-07-28,2.047681178266281,1.4253312457917005,2.353722755411693,3.604316751517245
2025-07-29,2.046657337677148,1.4246185801688047,2.334544652178591,3.574948824225695
