date,category,day_n,day_tone,day_tone_sd
2020-02-24,nvda,249,-1.7568244216011843,2.8411965348428208
2020-02-25,ai_companies,5,3.133553703622298,2.98668981406515
2020-02-25,brokers,1411,-0.8111774381191305,2.839711718334565
2020-02-25,competitors,379,1.0393547759195845,2.848212274774056
2020-02-25,hyperscalers,4210,0.1028105758057951,3.3489541267393896
2020-02-25,macro,6079,-2.834188046266878,2.5387099195078404
2020-02-25,nvda,259,-1.8197586849884269,3.12719784700076
2020-02-26,ai_companies,1,5.31400966183575,
2020-02-26,brokers,1321,-0.3895972625679542,2.798535300909893
2020-02-26,competitors,440,0.896882889154882,2.818369534623803
2020-02-26,hyperscalers,4098,0.1199636219951838,3.222698094897365
2020-02-26,macro,6599,-2.4399788729782133,2.8424927656394834
2020-02-26,nvda,314,-3.580272051857296,2.223394023892835
2020-02-27,ai_companies,2,3.616773962804005,2.168612535291365
2020-02-27,brokers,1579,-1.4212233936767165,3.107239566472593
2020-02-27,competitors,407,0.0412173641030984,3.059252593378236
2020-02-27,hyperscalers,5454,-1.0596092579175964,3.506722962024317
2020-02-27,macro,8213,-3.2572487910308343,2.7365469521156
2020-02-27,nvda,104,0.0296586751596257,2.836091563371048
2020-02-28,brokers,1886,-2.030679550804359,3.0859518107579174
2020-02-28,competitors,373,-0.2562020757925235,3.0963026072648097
2020-02-28,hyperscalers,4417,-1.094516087196172,3.5481931393539
2020-02-28,macro,6961,-3.050670147787605,2.453296832562865
2020-02-28,nvda,113,-0.8361553778731297,3.029686657190347
2020-02-29,ai_companies,2,1.722608024691358,3.3091069659694528
2020-02-29,brokers,555,-1.4726928528596788,2.9046755299811378
2020-02-29,competitors,122,0.4606046676511772,2.2164185985086298
2020-02-29,hyperscalers,3075,-1.0913975566727283,3.903339399434641
2020-02-29,macro,5946,-3.0630351053739795,2.565823550694811
2020-02-29,nvda,55,-0.4926618995908669,1.981630245848248
2020-03-01,ai_companies,4,4.164368212704475,0.9794213975461388
2020-03-01,brokers,361,-1.141842088783991,2.812187212685661
2020-03-01,competitors,77,1.130946239066133,2.776948324721811
2020-03-01,hyperscalers,1698,0.0347207425804832,3.547670296323459
2020-03-01,macro,5791,-2.2487874299167623,2.610813701811877
2020-03-01,nvda,24,-0.1510480853942415,2.4593351634611293
2020-03-02,ai_companies,4,3.360257563569415,2.6489502346639635
2020-03-02,brokers,1724,-1.510069694443798,2.548317140502049
2020-03-02,competitors,226,0.6500800813584814,2.305154481694607
2020-03-02,hyperscalers,3726,-0.1221745831219729,3.376115371896357
2020-03-02,macro,7782,-1.57964111616165,2.4223513546233804
2020-03-02,nvda,130,0.2308879944096279,2.563765252096261
2020-03-03,ai_companies,5,3.429061481353072,3.137717006189172
2020-03-03,brokers,1851,-1.2329209305000666,2.641186266377388
2020-03-03,competitors,283,1.0327598041497277,2.7216988647361995
2020-03-03,hyperscalers,4720,-0.4495866182181388,3.2474943642789187
2020-03-03,macro,10359,-2.2501182336134624,2.533084132327708
2020-03-03,nvda,116,0.0333696456200183,3.0666652360334146
2020-03-04,ai_companies,4,4.597972157654738,3.2153390625629075
2020-03-04,brokers,1481,-1.1076344207236657,2.5225449390203054
2020-03-04,competitors,284,1.089331665115071,2.5567676657170253
2020-03-04,hyperscalers,4797,-0.407086587280276,3.299397560489339
2020-03-04,macro,10648,-1.7198094483672006,2.523269314173524
2020-03-04,nvda,110,0.6243758533586761,2.707123290755485
2020-03-05,brokers,1514,-1.2083859556093413,2.649582190359252
2020-03-05,competitors,269,1.0064771333108262,2.2561828691464068
2020-03-05,hyperscalers,4990,-0.7710800944476557,3.198459634702896
2020-03-05,macro,8651,-1.5526271063322905,2.4121601881634493
2020-03-05,nvda,106,0.4853626751671855,2.1494719246160003
2020-03-06,ai_companies,2,0.18245417416602,2.100780413293229
2020-03-06,brokers,1617,-1.619010009700938,2.6929522715564165
2020-03-06,competitors,371,0.7807917472516642,2.6930793843315
2020-03-06,hyperscalers,5340,-1.031373121172069,3.2090108008349816
2020-03-06,macro,8029,-2.601002231253253,2.1611277998429363
2020-03-06,nvda,103,0.3684266943991254,1.9836296589265423
2020-03-07,ai_companies,1,0.501672240802676,
2020-03-07,brokers,536,-1.8611303866717892,2.554665074123324
2020-03-07,competitors,114,0.7649438717647351,2.5587810280023757
2020-03-07,hyperscalers,2604,-0.8736653092788831,3.348956123291581
2020-03-07,macro,4888,-1.734488445908349,2.598578407210143
2020-03-07,nvda,132,-0.5566554167723423,1.5877239568113612
2020-03-08,ai_companies,2,0.7987406716417911,2.184973146157126
2020-03-08,brokers,473,-1.1256603692875156,2.819113120918164
2020-03-08,competitors,133,0.6885223367996355,2.600396023465968
2020-03-08,hyperscalers,1759,-0.3339771737597284,3.923197433515265
2020-03-08,macro,4855,-2.043221694652861,2.3449489594691046
2020-03-08,nvda,47,0.4019579521717886,1.715452862509267
2020-03-09,ai_companies,1,4.12979351032448,
2020-03-09,brokers,2177,-2.938990893117287,2.734226465783523
2020-03-09,competitors,268,1.1151781860639074,3.0557400754240915
2020-03-09,hyperscalers,3394,-0.1494821625578839,3.4168934943673825
2020-03-09,macro,8239,-2.678867544409232,2.5935181344153704
2020-03-09,nvda,110,0.1410028272852992,2.1349777715028355
2020-03-10,ai_companies,2,4.18777233115468,2.8124440466311347
2020-03-10,brokers,1813,-2.014707222853088,2.646936687962833
2020-03-10,competitors,316,0.3625530619220581,3.2947555894630147
2020-03-10,hyperscalers,4312,-0.643306553935036,3.312490506873353
2020-03-10,macro,10648,-2.6028805362575267,2.159824724973784
2020-03-10,nvda,122,0.6006653014021951,2.49482057100518
2020-03-11,ai_companies,4,1.15217809292143,2.737867297508952
2020-03-11,brokers,2015,-1.7896325947044605,2.333576849296469
2020-03-11,competitors,276,0.9340879120903134,2.3730111620445102
2020-03-11,hyperscalers,4672,-0.641336427347289,3.352222198370141
2020-03-11,macro,10897,-2.265905231842886,2.486697446652493
2020-03-11,nvda,110,0.759296453189293,2.647556113815262
2020-03-12,ai_companies,6,3.224908765171858,3.1313406909180976
2020-03-12,brokers,2054,-1.9385743849586905,2.175227073269003
2020-03-12,competitors,326,0.981401715283601,2.8534695251229216
2020-03-12,hyperscalers,4757,-0.544464869474158,3.224219738937443
2020-03-12,macro,15925,-3.4661818085011875,2.157418813494992
2020-03-12,nvda,106,1.0079459246105198,2.6139178739917965
2020-03-13,ai_companies,4,2.752072112584558,2.2781029478877715
2020-03-13,brokers,1369,-1.996763986795203,2.537509643726714
2020-03-13,competitors,285,0.3746773025486349,2.706053704768899
2020-03-13,hyperscalers,5049,-0.8454643795798658,3.239048617941428
2020-03-13,macro,14010,-3.2247029376646923,2.146277101011767
2020-03-13,nvda,64,0.601749398151058,2.8390767832967536
2020-03-14,ai_companies,1,4.04040404040404,
2020-03-14,brokers,426,-2.336165806076432,2.861052666503377
2020-03-14,competitors,95,0.845895983529262,3.201394187283491
2020-03-14,hyperscalers,4275,-0.4391022820730035,2.9666469339994253
2020-03-14,macro,9439,-2.896513403168921,2.135651944688681
2020-03-14,nvda,40,0.0640375294072226,3.071508313415081
2020-03-15,brokers,435,-1.918259084170586,2.8107456600827296
2020-03-15,competitors,61,-0.7146296735316566,3.151484061900893
2020-03-15,hyperscalers,2113,-0.866740862947493,3.0903383002377183
2020-03-15,macro,7662,-2.493757812449634,2.13444012405959
2020-03-15,nvda,37,-0.3397229702295441,2.400889552032638
2020-03-16,ai_companies,17,-0.2073036146444366,3.0602585602941423
2020-03-16,brokers,1747,-2.2332379245816267,2.454511573695863
2020-03-16,competitors,231,1.2312981618457193,2.626574298055412
2020-03-16,hyperscalers,4743,-0.6859828877921296,3.2522846987307847
2020-03-16,macro,16274,-2.779032033792406,1.9572913136333805
2020-03-16,nvda,119,-0.983030568263455,3.546168859429988
2020-03-17,ai_companies,13,1.3618587952118568,3.851410846862419
2020-03-17,brokers,1647,-2.01227304177049,2.4710463063755945
2020-03-17,competitors,178,0.47983659262346,2.173815076000466
2020-03-17,hyperscalers,4988,-0.5784820775522728,3.0305179578047907
2020-03-17,macro,13554,-2.529511619928517,2.094544044337185
2020-03-17,nvda,91,1.0226715895554532,2.297425055497223
2020-03-18,ai_companies,8,2.626328259287608,3.741718302666541
2020-03-18,brokers,1994,-2.2486202720001423,2.646788436731363
2020-03-18,competitors,209,0.3858797484156679,2.43071027569956
2020-03-18,hyperscalers,4421,-0.1901748508958992,3.056451384052567
2020-03-18,macro,14977,-2.532705550464518,2.249723015955744
2020-03-18,nvda,59,0.4323021576573702,2.7172043375899992
2020-03-19,ai_companies,1,0.521739130434783,
2020-03-19,brokers,1848,-1.9783129180204464,2.725293352606429
2020-03-19,competitors,246,0.8747728121843678,2.244210553470382
2020-03-19,hyperscalers,4464,-0.0120647953197638,3.2822980848587893
2020-03-19,macro,16509,-2.601298394876958,2.2639227756218188
2020-03-19,nvda,102,1.458000724658858,2.841026697753091
2020-03-20,brokers,2036,-2.0209185596247576,2.3089601361092136
2020-03-20,competitors,253,0.5523437612997043,2.2699831048094965
2020-03-20,hyperscalers,4565,-0.5987290303846544,3.156056953935596
2020-03-20,macro,13108,-2.4541854960289835,2.138597186277716
2020-03-20,nvda,106,0.9113663025560368,2.7212309667184296
2020-03-21,ai_companies,3,-0.2688035674726635,4.3317469691789805
2020-03-21,brokers,1127,-2.2660761866256816,2.403888932914553
2020-03-21,competitors,103,0.2786532970735677,2.535657496468654
2020-03-21,hyperscalers,2526,-0.2500907833226806,3.044962671767093
2020-03-21,macro,7600,-2.592416934287133,2.044807670694035
2020-03-21,nvda,35,1.075810060440505,2.391986717246583
2020-03-22,ai_companies,3,2.542884088890516,3.881038670255058
2020-03-22,brokers,903,-2.153514882925647,2.1602634137741186
2020-03-22,competitors,51,0.5514276662957492,2.3335409938528584
2020-03-22,hyperscalers,2197,-0.7320702359737208,3.5790574466370164
2020-03-22,macro,7712,-2.4769501209497857,2.481372059359416
2020-03-22,nvda,58,0.5223109890712254,1.9411609985533227
2020-03-23,ai_companies,8,-1.5313269340894,3.644483238063296
2020-03-23,brokers,2033,-2.457574252684245,2.461854890976572
2020-03-23,competitors,271,0.8541554191090551,2.33243927906317
2020-03-23,hyperscalers,3175,-0.0793742417461688,3.289805109848113
2020-03-23,macro,12761,-2.420413160592229,2.0973659568786505
2020-03-23,nvda,91,0.904356968821937,2.162812426866986
2020-03-24,ai_companies,3,5.799573560767587,0.1477228833747449
2020-03-24,brokers,1988,-1.6282905497583289,2.543402531900633
2020-03-24,competitors,312,0.4602192624454272,2.625471456330996
2020-03-24,hyperscalers,3894,-0.2326174096910698,3.3204441969046603
2020-03-24,macro,14535,-2.661089458156654,2.1779696215897637
2020-03-24,nvda,119,1.029628557657546,2.2191067717861963
2020-03-25,ai_companies,2,2.015647544653964,3.9007146805342794
2020-03-25,brokers,1526,-1.3788340460794632,2.6309805890380047
2020-03-25,competitors,256,1.07084304551536,2.201930047659784
2020-03-25,hyperscalers,3741,0.0212253880313706,3.0446225026580533
2020-03-25,macro,15106,-2.053589300604614,2.142838724115154
2020-03-25,nvda,82,0.8834006992738646,2.284464819911977
2020-03-26,ai_companies,7,1.4152094294293411,2.5526912203104914
2020-03-26,brokers,2431,-1.807932554028694,2.247127070412759
2020-03-26,competitors,294,0.6131907588748993,2.2442610746765013
2020-03-26,hyperscalers,4071,-0.1924935915004365,3.0805944262521754
2020-03-26,macro,11513,-2.3062052148892125,1.9650932904329723
2020-03-26,nvda,86,1.5764088216888166,2.5611951636868606
2020-03-27,ai_companies,1,2.07792207792208,
2020-03-27,brokers,1980,-1.3097359813717884,2.4164013880597977
2020-03-27,competitors,289,0.2065539197779272,2.316705715362906
2020-03-27,hyperscalers,3573,-0.2017044510268975,3.0367339462028102
2020-03-27,macro,11870,-2.4288737858075944,1.993858163692944
2020-03-27,nvda,87,0.8499509423241502,2.1115189507901286
2020-03-28,ai_companies,3,0.3749638640477733,2.0457512054449927
2020-03-28,brokers,609,-1.765454030950335,2.330292649471952
2020-03-28,competitors,151,-0.8074098463285745,2.459201090320503
2020-03-28,hyperscalers,2246,-0.0607617017727961,3.544339306931021
2020-03-28,macro,6857,-2.345877461258808,1.808250879292261
2020-03-28,nvda,38,1.423842508288048,2.405888099094218
2020-03-29,ai_companies,2,3.34080965830426,2.911524017346176
2020-03-29,brokers,419,-1.2000222820150472,2.5996796006154
2020-03-29,competitors,92,-0.6369096981582809,2.742878013999724
2020-03-29,hyperscalers,2008,0.033577423946422,3.403940826183566
2020-03-29,macro,6424,-3.187588603040896,2.1786660362831487
2020-03-29,nvda,40,0.8342061203165297,1.7278461069654685
2020-03-30,ai_companies,1,3.37662337662338,
2020-03-30,brokers,1888,-2.4582096191016145,2.4344311511787065
2020-03-30,competitors,237,0.295673277729304,2.457713641731358
2020-03-30,hyperscalers,3779,0.0654375858248872,3.095834875665402
2020-03-30,macro,9211,-2.540908578103092,2.168777183406952
2020-03-30,nvda,77,0.9299327286157902,1.959636297719366
2020-03-31,ai_companies,5,1.7854620900758482,2.5748041101741026
2020-03-31,brokers,1883,-2.012509793313968,2.5311487203861773
2020-03-31,competitors,250,-0.0585957442829299,2.704390765132619
2020-03-31,hyperscalers,3770,-0.1494569281244564,3.1059760403574077
2020-03-31,macro,9841,-2.16068150436613,2.2708204213947103
2020-03-31,nvda,77,1.306421537138189,2.05285697956229
2020-04-01,ai_companies,10,2.33014676569934,2.0708773021792557
2020-04-01,brokers,2002,-1.9287377575670448,2.525869160044226
2020-04-01,competitors,215,0.0130024552771998,2.303602458016621
2020-04-01,hyperscalers,4403,-0.2603983186357058,3.1952212390304
2020-04-01,macro,13413,-2.9841749447932235,2.3235048020624576
2020-04-01,nvda,81,1.120985544049815,2.1996178557128334
2020-04-02,ai_companies,1,5.01392757660167,
2020-04-02,brokers,1770,-2.116092367105217,2.643014197268033
2020-04-02,competitors,258,0.6603928512124935,2.4131430598356487
2020-04-02,hyperscalers,4170,-0.049270327160485,3.093890973094608
2020-04-02,macro,13833,-2.7696443037880347,2.359716429757216
2020-04-02,nvda,253,2.419431463987856,2.0322172448703646
2020-04-03,ai_companies,3,-1.0471685097005732,1.4011433541600773
2020-04-03,brokers,1571,-1.750147898615929,2.680837593183248
2020-04-03,competitors,150,0.5858012732641608,2.2438867900391477
2020-04-03,hyperscalers,4494,-0.3428233755343133,3.1379550560548912
2020-04-03,macro,12898,-2.3936144695987447,2.3049727629180383
2020-04-03,nvda,108,1.9642875831424,2.698663976321828
2020-04-04,ai_companies,2,4.0099648172024205,2.772119414891862
2020-04-04,brokers,619,-2.0472175516931195,2.401144534621665
2020-04-04,competitors,73,0.12517607946411,2.70073321004337
2020-04-04,hyperscalers,2682,-0.7498027085756109,3.0237272969575155
2020-04-04,macro,7853,-2.357937952473865,1.9215208196938505
2020-04-04,nvda,47,1.2480309982612745,2.524275108509326
2020-04-05,brokers,416,-2.0653623041892724,2.607558752290219
2020-04-05,competitors,44,0.6067969769275263,2.071998257771613
2020-04-05,hyperscalers,1840,-0.4585538777214862,3.378585977081652
2020-04-05,macro,6536,-2.927976433074933,2.0610069496395806
2020-04-05,nvda,26,0.970292374593682,2.2806930411873343
2020-04-06,ai_companies,7,1.444327481182757,3.93740285014394
2020-04-06,brokers,1279,-1.703523298804993,2.3123838911633308
2020-04-06,competitors,204,0.87139884675996,2.197290895820586
2020-04-06,hyperscalers,3431,-0.4028325358393389,3.4338925095387074
2020-04-06,macro,10562,-2.7057561000089594,2.21524512769987
2020-04-06,nvda,94,1.8668852300953924,1.919796565943556
2020-04-07,ai_companies,10,0.2928181977576437,5.673136421910257
2020-04-07,brokers,1660,-1.315046658794519,2.2357818385236854
2020-04-07,competitors,294,0.6450238428938542,2.1637947535480238
2020-04-07,hyperscalers,4081,0.0442207933746847,3.1929689205615603
2020-04-07,macro,11410,-2.0700785267273685,2.2782243953837544
2020-04-07,nvda,86,1.7641681640045193,2.301101235056132
2020-04-08,ai_companies,6,-0.04109329355987,5.618940401584808
2020-04-08,brokers,1815,-2.294274401731636,2.39723927673964
2020-04-08,competitors,229,-0.0833682361025565,2.608604180440669
2020-04-08,hyperscalers,4259,0.0165939473053263,2.9964226230425144
2020-04-08,macro,11742,-2.513695653123225,2.3781330221420203
2020-04-08,nvda,96,1.3325451958018453,1.951313248836627
2020-04-09,ai_companies,4,3.03636265032204,4.209764162167416
2020-04-09,brokers,1903,-2.087160379092853,2.42307039336524
2020-04-09,competitors,246,0.4572355059681139,2.28038093364858
2020-04-09,hyperscalers,4256,-0.1801441360215912,3.114289712848726
2020-04-09,macro,13459,-2.39206992484681,2.216899198659816
2020-04-09,nvda,64,1.3613023433822224,2.0883014653639327
2020-04-10,ai_companies,2,0.0163033522623189,0.6634550161636734
2020-04-10,brokers,700,-1.366340905772225,2.6386925443564344
2020-04-10,competitors,171,0.7874672467979029,2.124576343535497
2020-04-10,hyperscalers,4768,-0.524488127224409,2.8559169858680566
2020-04-10,macro,8888,-2.142926369967817,2.237270399230727
2020-04-10,nvda,62,1.1820737365726752,1.8602717194672027
2020-04-11,ai_companies,2,1.13793352303188,0.1111734340910398
2020-04-11,brokers,312,-1.6546729115866898,3.055396988719102
2020-04-11,competitors,112,0.5479617165691049,2.251355249240698
2020-04-11,hyperscalers,3080,-0.6608959697428891,3.0261425099993717
2020-04-11,macro,6199,-2.402785564981192,2.1915717590154884
2020-04-11,nvda,23,1.4081305524245649,1.9455021584055097
2020-04-12,brokers,417,-1.9685344977570547,2.737431752340108
2020-04-12,competitors,109,0.2718297731225127,2.0816089537898947
2020-04-12,hyperscalers,2083,-0.309655185833172,3.485519954871519
2020-04-12,macro,5196,-2.4865012220302414,2.334107569400734
2020-04-12,nvda,26,0.9351720450069854,2.0119848571094847
2020-04-13,ai_companies,4,3.44271452197496,1.726549310104905
2020-04-13,brokers,1617,-1.7552810702207005,2.2474569110139733
2020-04-13,competitors,224,0.6559649534895587,2.3312685785946043
2020-04-13,hyperscalers,3302,-0.1550902485255135,3.035332527173652
2020-04-13,macro,8105,-2.261511531042589,2.579418530143259
2020-04-13,nvda,58,1.4280814956073489,1.6023821161551262
2020-04-14,ai_companies,4,0.9300523796375092,0.7841999161906756
2020-04-14,brokers,1675,-1.173629656758252,2.19791476924748
2020-04-14,competitors,368,0.6470005829358856,2.267459502059584
2020-04-14,hyperscalers,4298,-0.177419911766006,3.155080901707405
2020-04-14,macro,12492,-1.7071569878604913,2.574578871611946
2020-04-14,nvda,102,1.4678431798953426,2.006450539061478
2020-04-15,ai_companies,4,-1.801910464709456,1.619633037552958
2020-04-15,brokers,2568,-1.4607210438935003,2.219555608536455
2020-04-15,competitors,358,1.0536045817868216,2.321615950943691
2020-04-15,hyperscalers,5110,-0.4750893068505367,3.0176954109583893
2020-04-15,macro,11885,-2.020993582421836,2.582378708032559
2020-04-15,nvda,114,1.2640651648248682,1.9769186503902465
2020-04-16,ai_companies,6,1.2482295376984864,0.8773010297818261
2020-04-16,brokers,2497,-2.082046221571892,2.322073867059178
2020-04-16,competitors,411,0.5139863775109096,2.3568719003076968
2020-04-16,hyperscalers,4855,-0.4321332328161373,3.1133235371096424
2020-04-16,macro,11888,-1.9533835219068327,2.1896003906243724
2020-04-16,nvda,159,0.97407326559338,2.296135003436187
2020-04-17,ai_companies,2,0.252393505043295,4.680972591330023
2020-04-17,brokers,1545,-1.244488483105878,2.144038606194347
2020-04-17,competitors,294,0.6604597016313043,2.2950727192243434
2020-04-17,hyperscalers,3948,-0.3897117365673241,3.352308204808911
2020-04-17,macro,9885,-1.822208958737967,2.093792060795875
2020-04-17,nvda,123,1.61989620155987,2.0741106993536103
2020-04-18,ai_companies,6,3.137833797005995,0.5238409904322552
2020-04-18,brokers,497,-0.8584433673011044,2.216834566051337
2020-04-18,competitors,135,0.1998023230672492,1.88737359525671
2020-04-18,hyperscalers,2136,-0.1179173103100366,3.4365153936096573
2020-04-18,macro,6541,-2.349585252510645,2.197223374820132
2020-04-18,nvda,44,0.5487954250123503,2.6238249358678662
2020-04-19,ai_companies,1,-0.464636035105834,
2020-04-19,brokers,399,-0.8823844945516353,2.1915556165044414
2020-04-19,competitors,88,0.2858901017885726,1.775727049412125
2020-04-19,hyperscalers,1998,-0.520106952735449,3.256361676168582
2020-04-19,macro,5405,-2.5122435846032407,2.546424395118606
2020-04-19,nvda,37,1.4159324462775005,2.258789897507228
2020-04-20,ai_companies,2,1.44948799074641,0.3845978656943528
2020-04-20,brokers,1188,-1.6423357121254298,2.565404683221685
2020-04-20,competitors,231,0.773367357850693,2.4531149062405926
2020-04-20,hyperscalers,4142,-0.327771254409144,3.0675809348098757
2020-04-20,macro,9411,-2.0333825336375067,2.291279468938357
2020-04-20,nvda,94,1.1667725767068926,1.7925690882244254
2020-04-21,ai_companies,2,4.56805166321433,3.534241521173654
2020-04-21,brokers,1129,-1.9022337977431247,2.762092475967911
2020-04-21,competitors,340,0.1540001218549296,2.388186607215512
2020-04-21,hyperscalers,3979,-0.2585216576182422,3.110381005754105
2020-04-21,macro,11869,-1.826648890472368,2.404819225439011
2020-04-21,nvda,96,1.084200085298421,2.577489159357903
2020-04-22,ai_companies,4,1.3895776167514229,2.5949493773539976
2020-04-22,brokers,1357,-1.1816660312390803,2.757127806456225
2020-04-22,competitors,346,1.0233725827277214,2.217277780598616
2020-04-22,hyperscalers,4655,0.1199354503024754,3.0696692856383576
2020-04-22,macro,11789,-1.8373662534606587,2.3332435196109613
2020-04-22,nvda,88,1.567378321436437,2.486609482777172
2020-04-23,ai_companies,4,1.243820249994855,2.8064307078968813
2020-04-23,brokers,1220,-0.9326907418829894,2.417616746927103
2020-04-23,competitors,436,0.84200501013974,1.9131399044352624
2020-04-23,hyperscalers,4623,0.1365466039539509,3.4353699813591305
2020-04-23,macro,11299,-1.99924304756018,2.216461819668395
2020-04-23,nvda,107,1.1905776494068396,2.0376850425470305
2020-04-24,ai_companies,2,2.565972503578855,2.4790659913570976
2020-04-24,brokers,1082,-0.6455876226537675,2.387011339786436
2020-04-24,competitors,439,0.2622860800011474,2.0087150863701275
2020-04-24,hyperscalers,3738,-0.0734120234930732,3.112902570630552
2020-04-24,macro,11707,-1.9932706805708889,2.100411625843349
2020-04-24,nvda,98,0.447379068010903,2.0131934613115083
2020-04-25,ai_companies,4,1.961773280762132,1.836289648300628
2020-04-25,brokers,433,-0.8035647515405944,2.62068577865621
2020-04-25,competitors,139,1.158877943095992,2.437305673396245
2020-04-25,hyperscalers,2610,0.186988650137071,3.857468274306026
2020-04-25,macro,5867,-2.1060573638333926,2.132934801715264
2020-04-25,nvda,38,0.015098312933854,2.42544662294256
2020-04-26,brokers,474,-1.356779241942429,2.4645744753264998
2020-04-26,competitors,155,0.1631871614567877,2.2633225737936
2020-04-26,hyperscalers,2271,-0.1233365541893483,3.363983053511716
2020-04-26,macro,5509,-2.183994383622411,2.2275311407666814
2020-04-26,nvda,29,0.5997882417510043,2.26810442974243
2020-04-27,ai_companies,2,0.941192029624404,0.6701990740394442
2020-04-27,brokers,1153,-1.3464420866288516,2.585854524287646
2020-04-27,competitors,327,0.6367151538330533,2.2348915594923127
2020-04-27,hyperscalers,4451,-0.6066692842297992,2.983540867436045
2020-04-27,macro,9300,-1.7558923376025863,2.207727579680092
2020-04-27,nvda,92,0.0543210237390426,3.143546159495163
2020-04-28,ai_companies,4,1.38404276946664,2.1141366601636773
2020-04-28,brokers,1089,-0.8216783505891935,2.6792919484960027
2020-04-28,competitors,339,0.4061774785915323,2.250216599683408
2020-04-28,hyperscalers,4839,-0.182612593787981,3.0196085332552216
2020-04-28,macro,11581,-1.6780347316473545,2.37537785200644
2020-04-28,nvda,112,0.3948009020379279,2.5862065768480016
2020-04-29,ai_companies,9,2.2089839342427213,2.743930264774561
2020-04-29,brokers,1180,-0.9083699143437708,2.602228768250109
2020-04-29,competitors,375,0.65692954417682,2.368458715576883
2020-04-29,hyperscalers,5598,-0.1226776546011256,3.078352477588711
2020-04-29,macro,10611,-1.8821453209981989,2.179568450028746
2020-04-29,nvda,100,0.6179002742888284,1.884571726965192
2020-04-30,ai_companies,7,2.440520669334897,2.6475988402076616
2020-04-30,brokers,1333,-1.1232120044807998,2.4601103665001034
2020-04-30,competitors,484,0.7203326138311928,2.2823290751975565
2020-04-30,hyperscalers,4860,-0.1888938306302775,3.128712662561448
2020-04-30,macro,12436,-2.089376319009974,2.2009165966425672
2020-04-30,nvda,77,1.4496209827677151,2.0228143049718263
2020-05-01,ai_companies,2,-1.69817927170868,0.0247586407978477
2020-05-01,brokers,924,-0.5590394843185752,2.4625353676561463
2020-05-01,competitors,193,0.1108478700368476,2.0452020562288897
2020-05-01,hyperscalers,3631,-0.1427586232489437,3.005466660536029
2020-05-01,macro,9252,-2.5896750071994648,2.3338516713182385
2020-05-01,nvda,62,0.7619511008108835,2.318057119884912
2020-05-02,ai_companies,7,0.7836372915737971,0.8301214024547305
2020-05-02,brokers,515,-0.6925054637884313,2.299397397494742
2020-05-02,competitors,127,0.6750617405285715,2.247551045266785
2020-05-02,hyperscalers,2221,-0.8319640422109231,3.80053914019876
2020-05-02,macro,6719,-2.4239032488272003,2.270573330593415
2020-05-02,nvda,32,0.4505563689111241,1.715099258879251
2020-05-03,brokers,476,-1.0557267649593518,2.393508767626398
2020-05-03,competitors,117,0.8493914717595393,1.9085233519990623
2020-05-03,hyperscalers,2046,-0.5668670280403386,3.683909604367159
2020-05-03,macro,4626,-2.182906568394286,2.331141881670405
2020-05-03,nvda,32,0.3962427642052996,2.4907249876278224
2020-05-04,ai_companies,4,0.4631187648571674,4.4757302659725
2020-05-04,brokers,1073,-1.0402583370255147,2.7522505607325463
2020-05-04,competitors,298,1.2027553797752732,2.479675406857337
2020-05-04,hyperscalers,3576,-0.1653429558405457,3.2142513151680827
2020-05-04,macro,8110,-2.336674442269289,2.120091293321996
2020-05-04,nvda,107,1.6064879288786589,1.924339873236316
2020-05-05,ai_companies,8,2.285301918646208,2.778299076237864
2020-05-05,brokers,1272,-0.7167137604032717,2.4833382022919173
2020-05-05,competitors,315,1.0002836294957642,2.0845873708011204
2020-05-05,hyperscalers,4893,-0.1203475105933528,2.969036249388607
2020-05-05,macro,10914,-2.233442777534667,2.361624719599117
2020-05-05,nvda,96,1.4354670549348127,1.7217615231103331
2020-05-06,ai_companies,5,3.1175137832924,2.199561422143839
2020-05-06,brokers,1191,-0.4383251396216604,2.3087720529570843
2020-05-06,competitors,358,0.8435674377974016,1.9176755340937015
2020-05-06,hyperscalers,4465,0.2577637593863172,2.785302730520394
2020-05-06,macro,9735,-2.4976187521655926,2.461684058113472
2020-05-06,nvda,121,1.2273848392044344,1.7814457156388233
2020-05-07,ai_companies,4,2.3770410474311703,1.028236529296377
2020-05-07,brokers,1057,-0.4001037811141843,2.5485971395402323
2020-05-07,competitors,297,0.9247886208660177,2.0153110102823555
2020-05-07,hyperscalers,4417,0.1244341905386173,2.958416673693735
2020-05-07,macro,10342,-2.608913655631511,2.4363568005673333
2020-05-07,nvda,96,0.8981384405425206,1.9122456581326597
2020-05-08,ai_companies,1,0.380228136882129,
2020-05-08,brokers,1089,-0.524268489230247,2.5847007469685392
2020-05-08,competitors,288,0.8901513864223384,1.890569525422225
2020-05-08,hyperscalers,4054,0.1581152371073036,2.985254802297125
2020-05-08,macro,12059,-2.561066541942421,2.3603582198191413
2020-05-08,nvda,81,1.1987906865711395,1.9427023486606056
2020-05-09,ai_companies,2,-0.0110958610460106,0.1477380014326665
2020-05-09,brokers,599,-0.6347802290370486,2.719403109427064
2020-05-09,competitors,198,1.3661515222158642,2.20982692898533
2020-05-09,hyperscalers,2329,-0.0021860084093643,3.226691202382003
2020-05-09,macro,7732,-2.3524112929020364,2.283786268571842
2020-05-09,nvda,37,0.5083783721339414,3.1150314070439893
